"astro-ph/0112372","Dave Besson","I. Kravchenko, et. al. (The RICE Collaboration)","Performance and Simulation of the RICE detector","preprint, to be submitted to Astropart. Phys","Astropart.Phys.19:15-36,2003","10.1016/S0927-6505(02)00194-9",,"astro-ph hep-ex",,"  The RICE experiment (Radio Ice Cherenkov Experiment) at the South Pole,
co-deployed with the AMANDA experiment, seeks to detect ultra-high energy (UHE)
electron neutrinos interacting in cold polar ice. Such interactions produce
electromagnetic showers, which emit radio-frequency Cherenkov radiation. We
describe the experimental apparatus and the procedures used to measure the
neutrino flux.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 23:44:20 GMT""}]","2008-11-26"
"cond-mat/0112299","Sanwu Wang","S. J. Mitchell, Sanwu Wang, and P. A. Rikvold","Halide Adsorption on Single-crystal Silver Substrates: Dynamic
  Simulations and ab-initio Density-functional Theory","30 pages, 9 figures, 3 tables, to appear in Faraday Discussions","Faraday Discussions 121, 53 (2002)","10.1039/b111572n","FSU-CSIT-01-68","cond-mat.mtrl-sci cond-mat.stat-mech physics.chem-ph",,"  We investigate the static and dynamic behaviors of a Br adlayer
electrochemically deposited onto single-crystal Ag(100) using an off-lattice
model of the adlayer. Unlike previous studies using a lattice-gas model, the
off-lattice model allows adparticles to be located at any position within a
two-dimensional approximation to the substrate. Interactions with the substrate
are approximated by a corrugation potential. Using Density Functional Theory
(DFT) to calculate surface binding energies, a sinusoidal approximation to the
corrugation potential is constructed. A variety of techniques, including Monte
Carlo and Langevin simulations, are used to study the behavior of the adlayer.
The lateral root-mean-square (rms) deviation of the adparticles from the
binding sites is presented along with equilibrium coverage isotherms, and the
thermally activated Arrhenius barrier-hopping model used in previous dynamic
Monte Carlo simulations is tested.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 00:40:43 GMT""}]","2015-06-24"
"cond-mat/0112300","Kin Wah Yu","L. L. Chu and K. W. Yu (Chinese University of Hong Kong)","Spin scattering of a particle for periodic boundary conditions","pdf file","Comput. Phys. Comm. 142, 155 (2001)","10.1016/S0010-4655(01)00357-5",,"cond-mat.stat-mech cond-mat.soft",,"  We have studied anomalous diffusion of a particle in a random medium in which
the passage of the particle may modify the state of the visited sites. The
simplicity of the dynamics allows analytic solution. Interesting propagation
and organization behaviors will be reported.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 04:45:52 GMT""}]","2007-05-23"
"cond-mat/0112301","Victor Flambaum","V.V. Flambaum, G.A. Stewart, G.J. Russell, J. Horvat, S.X. Dou","Superconducting transition temperature of MgB_2 H_0.03 is higher than
  that of MgB_2","5 pages, 1 Figure, pdf",,,,"cond-mat.supr-con",,"  Hydrogenation of MgB_2 powder has lead to an increase in the superconducting
temperature, as determined by ac susceptibility. Applied dc fields reduce the
transition temperature in the same ratio as for the pure powder.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 05:34:15 GMT""}]","2007-05-23"
"cond-mat/0112302","Y. G. Cornelissens","Y. G. Cornelissens and F. M. Peeters","The response function of a Hall magnetosensor","11 pages, 18 figures, submitted for publication in Journal of applied
  Physics",,,,"cond-mat.mes-hall",,"  Patterned two-dimensional electron gas (2DEG) systems into micrometer Hall
bars can be used as Hall magnetosensors to provide detailed information on the
magnetic field distribution. In this way, ballistic Hall probes have already
been studied and used successfully. Here, the response function of a Hall
sensor is determined in the diffusive regime, which allows this device to be
used as a magnetosensor for the determination of inhomogeneous magnetic field
distribtutions. Furthermore, the influence of the geometry of the Hall bar on
this response function, such as circular corners and asymmetry in the probes,
is also investigated and appears to be non-negligible.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:23:54 GMT""}]","2007-05-23"
"cond-mat/0112303","Kang-Hun Ahn","Kang-Hun Ahn (Seoul National Univ.)","Weak-localization and rectification current in non-diffusive quantum
  wires","changed title, added more detail, to appear in J. Phys.: Condens.
  Matter",,"10.1088/0953-8984/14/34/311",,"cond-mat.mes-hall",,"  We show that electron transport in disordered quantum wires can be described
by a modified Cooperon equation, which coincides in form with the Dirac
equation for the massive fermions in a 1+1 dimensional system. In this new
formalism, we calculate the DC electric current induced by electromagnetic
fields in quasi-one-dimensional rings. This current changes sign, from
diamagnetic to paramagnetic, depending on the amplitude and frequency of the
time-dependent external electromagnetic field.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:11:37 GMT""},{""version"":""v2"",""created"":""Fri, 9 Aug 2002 09:00:36 GMT""}]","2009-11-07"
"cond-mat/0112304","Horacio Wio","Sebastian Bouzat (CAB) and Horacio S. Wio (CAB-IB)","Strong enhancement of current, efficiency and mass separation in
  Brownian motors driven by non Gaussian noises","Sumbitted to Physical Review Lettters, RevTex, 9 pgs, 4 figures",,,,"cond-mat.stat-mech nlin.PS",,"  We study a Brownian motor driven by a colored non Gaussian noise source with
a $q$-dependent probability distribution, where $q$ is a parameter indicating
the departure from Gaussianity. For $q=1$ the noise is Gaussian
(Ornstein--Uhlenbeck), while, for $q>1$, the probability distribution falls
like a power law. In the latter case, we find a marked enhancement of both the
current and the efficiency of the Brownian motor in the overdamped regime. We
also analyze the case with inertia and show that, again for $q > 1$, a
remarkable increase of the ratchet's mass separation capability is obtained.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:31:32 GMT""}]","2007-05-23"
"cond-mat/0112305","Ragnar Fleischmann","R. Fleischmann, T. Geisel","Mesoscopic Rectifiers Based on Ballistic Transport: Playing off
  Classical against Quantum Mechanics","10 pages, 4 figures",,,,"cond-mat.mes-hall",,"  Recent experiments on symmetry-broken mesoscopic semiconductor structures
have exhibited an amazing rectifying effect in the transverse current-voltage
characteristics with promising prospects for future applications. We present a
simple microscopic model, which takes into account the energy dependence of
current-carrying modes and explains the rectifying effect by an interplay of
fully quantized and quasi-classical transport channels in the system. It also
suggests the design of a ballistic rectifier with an optimized rectifying
signal and predicts voltage oscillations which may provide an experimental test
for the mechanism considered here.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:39:47 GMT""}]","2007-05-23"
"cond-mat/0112306","Rudnei O. Ramos","Frederico F. de Souza Cruz, Marcus B. Pinto, Rudnei O. Ramos, Paulo
  Sena","Higher Order Evaluation of the Critical Temperature for Interacting
  Homogeneous Dilute Bose Gases","29 pages, 3 eps figures. Minor changes, one reference added. Version
  in press Physical Review A (2002)","Phys.Rev. A65 (2002) 053613","10.1103/PhysRevA.65.053613",,"cond-mat.soft cond-mat.stat-mech hep-ph hep-th",,"  We use the nonperturbative linear \delta expansion method to evaluate
analytically the coefficients c_1 and c_2^{\prime \prime} which appear in the
expansion for the transition temperature for a dilute, homogeneous, three
dimensional Bose gas given by T_c= T_0 \{1 + c_1 a n^{1/3} + [ c_2^{\prime}
\ln(a n^{1/3}) +c_2^{\prime \prime} ] a^2 n^{2/3} + {\cal O} (a^3 n)\}, where
T_0 is the result for an ideal gas, a is the s-wave scattering length and n is
the number density. In a previous work the same method has been used to
evaluate c_1 to order-\delta^2 with the result c_1= 3.06. Here, we push the
calculation to the next two orders obtaining c_1=2.45 at order-\delta^3 and
c_1=1.48 at order-\delta^4. Analysing the topology of the graphs involved we
discuss how our results relate to other nonperturbative analytical methods such
as the self-consistent resummation and the 1/N approximations. At the same
orders we obtain c_2^{\prime\prime}=101.4, c_2^{\prime \prime}=98.2 and
c_2^{\prime \prime}=82.9. Our analytical results seem to support the recent
Monte Carlo estimates c_1=1.32 \pm 0.02 and c_2^{\prime \prime}= 75.7 \pm 0.4.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:05:47 GMT""},{""version"":""v2"",""created"":""Thu, 21 Mar 2002 22:42:54 GMT""}]","2009-11-07"
"cond-mat/0112307","Vittorio Cataudella","Vittorio Cataudella, Rosario Fazio","Glassy dynamics of Josephon arrays on a dice lattice","7 pages, 5 figures",,,,"cond-mat.supr-con",,"  In this Letter we study the phase diagram and the approach to the equilibrium
of Josephson junction arrays on a dice lattice for two different values of the
magnetic frustration ($f=1/2,1/3$). In both cases the array unedrgoes a
Berezinskii-Kosterlitz-Thouless like phase transition. For the fully frustrated
array, $f=1/2$, we find evidence of a {\em glassy behavior} although the system
has {\em no disorder}. For comparison we study dynamics of the array at a
different value of frustration ($f=1/3$) and find no trace of glassy dynamics.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:42:39 GMT""}]","2007-05-23"
"cond-mat/0112308","Peter Silvestrov","P.G.Silvestrov, Y.Imry","The Enhanced Sensitivity of the Transmission Phase of a Quantum Dot to
  Kondo Correlations","4 pages, 2 figures","Phys. Rev. Lett. 90, 106602 (2003)","10.1103/PhysRevLett.90.106602",,"cond-mat.mes-hall",,"  The strong sensitivity of the transmission phase through a quantum dot
embedded into one arm of a two-wave Aharonov-Bohm interferometer to the Kondo
effect is explained. The enhancement takes place because of the buildup of the
exchange scattering on the dot due to Kondo correlations even much above
$T_{K}$. The enhanced exchange competes with the potential scattering, which is
always weak. Both cases of the Anderson impurity model and a multilevel quantum
dot are considered. In the latter case in addition to the description of
peculiar phase behavior a mechanism leading to ferromagnetic Kondo coupling in
quantum dots is proposed.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 13:00:15 GMT""},{""version"":""v2"",""created"":""Mon, 21 Oct 2002 18:17:47 GMT""},{""version"":""v3"",""created"":""Tue, 22 Oct 2002 13:46:15 GMT""}]","2007-05-23"
"cond-mat/0112309","B. J. Baelus","F.M. Peeters and B.J. Baelus","Vortex structure in mesoscopic superconductors","The present paper will appear in the proceedings of the NATO Advanced
  Research Workshop on: ""New trends in superconductivity"" (Yalta (Ukraine),
  September 16 - 20, 2001)",,,,"cond-mat.supr-con",,"  The nonlinear Ginzburg-Landau equations are solved numerically in order to
investigate the vortex structure in thin superconducting disks of arbitrary
shape. Depending on the size of the system and the strength of the applied
magnetic field giant vortex, multi-vortex and a combination of both of them are
found. The saddle points in the energy landscape are identified from which we
obtain the energy barriers for flux penetration and expulsion.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:14:03 GMT""}]","2007-05-23"
"cond-mat/0112310","Xiaosong Chen","X.S. Chen and V. Dohm","Violation of finite-size scaling for the free energy near criticality","4 pages, no figure",,,,"cond-mat.stat-mech",,"  The singular part of the finite-size free energy density $f_s$ of the O($n$)
symmetric $\phi^4$ field theory is calculated for confined geometries of linear
size L with periodic boundary conditions in the large-N limit and with
Dirichlet boundary conditions in one-loop order. We find that both a sharp
cutoff and a subleading long-range interaction cause a non-universal L
dependence of $f_s$ near $T_c$. For film geometry this implies a non-universal
critical Casimir force with an algebraic L dependence that dominates the
exponential finite-size scaling behavior above $T_c$ for both periodic and
Dirichlet boundary conditions.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:23:52 GMT""}]","2007-05-23"
"cond-mat/0112311","Tomaso Aste","Tomaso Aste, Tiziana Di Matteo, Enrico Galleani d'Agliano","Stress transmission in granular matter","14 pages, Latex, 5 EPS figures","J. Phys.: Condens. Matter 14 (2002) 2391-2402","10.1088/0953-8984/14/9/328",,"cond-mat.soft cond-mat.dis-nn",,"  The transmission of forces through a disordered granular system is studied by
means of a geometrical-topological approach that reduces the granular packing
into a set of layers. This layered structure constitutes the skeleton through
which the force chains set up. Given the granular packing, and the region where
the force is applied, such a skeleton is uniquely defined. Within this
framework, we write an equation for the transmission of the vertical forces
that can be solved recursively layer by layer. We find that a special class of
analytical solutions for this equation are L\'evi-stable distributions. We
discuss the link between criticality and fragility and we show how the
disordered packing naturally induces the formation of force-chains and arches.
We point out that critical regimes, with power law distributions, are
associated with the roughness of the topological layers. Whereas, fragility is
associated with local changes in the force network induced by local granular
rearrangements or by changes in the applied force. The results are compared
with recent experimental observations in particulate matter and with computer
simulations.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:50:36 GMT""}]","2009-11-07"
"cond-mat/0112312","Dietrich Stauffer","Agata Aleksiejuk, Janusz A. Holyst and Dietrich Stauffer","Ferromagnetic Phase Transition in Barabasi-Albert Networks","8 pages including figures","Physica A 310, 2002, pp. 260-266","10.1016/S0378-4371(02)00740-9",,"cond-mat.stat-mech",,"  Ising spins put onto a Barabasi-Albert scale-free network show an effective
phase transition from ferromagnetism to paramagnetism upon heating, with an
effective critical temperature increasing as the logarithm of the system size.
Starting with all spins up and upon equilibration pinning the few
most-connected spins down nucleates the phase with most of the spins down.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:54:21 GMT""}]","2009-11-07"
"cond-mat/0112313","Clecio C. de Souza Silva","Cl\'ecio C. de Souza Silva, Leonardo R. E. Cabral, and J. Albino
  Aguiar","Vortices in superconducting strips: interplay between surface effects
  and the pinning landscape","4 pages, 3 figures",,"10.1016/S0921-4534(01)01245-X",,"cond-mat.supr-con",,"  Vortices in a narrow superconducting strip with a square array of pinning
sites are studied. The interactions of vortices with other vortices and with
external sources (applied magnetic field and transport current) are calculated
via a screened Coulomb model. The edge barrier is taken into account and shown
to have an important role on the system dynamics. Numerical simulations in this
approach show that the field dependent magnetic moment presents peaks
corresponding to history dependent configurations of the vortex lattice. Some
effects of the edge barrier on the I-V characteristics are also reported.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 15:36:10 GMT""}]","2009-11-07"
"cs/0112020","Marc-Thierry Jaekel","Philippe Matherat and Marc-Thierry Jaekel","Concurrent computing machines and physical space-time","Latex Revtex style, 15 pages, 14 figures","M.S.C.S., Cambridge University Press, 13 (2003) 771",,"LPTENS 01/05","cs.DC cs.LO gr-qc",,"  Concrete computing machines, either sequential or concurrent, rely on an
intimate relation between computation and time. We recall the general
characteristic properties of physical time and of present realizations of
computing systems. We emphasize the role of computing interferences, i.e. the
necessity to avoid them in order to give a causal implementation to logical
operations. We compare synchronous and asynchronous systems, and make a brief
survey of some methods used to deal with computing interferences. Using a
graphic representation, we show that synchronous and asynchronous circuits
reflect the same opposition as the Newtonian and relativistic causal structures
for physical space-time.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:10:32 GMT""}]","2007-05-23"
"gr-qc/0112036","Ettore Minguzzi","Ettore Minguzzi","Gauge invariance in teleparallel gravity theories: A solution to the
  background structure problem","RevTex, 5 pages, sign errors corrected. Section 2 enlarged","Phys.Rev. D65 (2002) 084048","10.1103/PhysRevD.65.084048",,"gr-qc",,"  We deal with the problem of identifying a background structure and its
perturbation in tetrad theories of gravity. Starting from a peculiar trivial
principal bundle we define a metric which depends only on the gauge connection.
We find the allowed four-dimensional structure groups; two of them turn out to
be the translation group T_4 and the unitary group U(2). When the curvature
vanishes the metric reduces to its background form which coincides with
Minkowski flat metric for the T_4 case and with the Einstein static universe
metric for the U(2) case. The perturbation has a coordinate independent
definition and allows for the introduction of observables distinguished from
those obtained from the metric alone. Finally, we show that any teleparallel
theory of gravity, and hence general relativity, can be considered as a gauge
theory over the groups introduced.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 17:51:02 GMT""},{""version"":""v2"",""created"":""Thu, 27 Dec 2001 18:06:10 GMT""}]","2007-05-23"
"gr-qc/0112037","Don Marolf","Donald Marolf","Summary of Session D1(ii), String Theory and Supergravity","9 pages, for the Proceedings of GR16 conference in Durban, South
  Africa. Each descriptions included was written by the speaker: Matthias
  Staudacher, Roberto Emparan, Jacek Wi\'sniewski, R.B. Mann, Dmitri Gal'tsov,
  Motomu Tsuda, P. Vargas Moniz, or Donald Marolf",,,"SU-GP-01/9-2","gr-qc",,"  The talks presented in the string theory and supergravity session of the GR16
conference in Durban, South Africa are described below for the proceedings.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 21:41:36 GMT""}]","2007-05-23"
"gr-qc/0112040","Alan D. Rendall","Alan D. Rendall","Cosmological models and centre manifold theory","17 pages","Gen.Rel.Grav. 34 (2002) 1277-1294","10.1023/A:1019734703162","AEI-2001-144","gr-qc",,"  Centre manifold theory is applied to some dynamical systems arising from
spatially homogeneous cosmological models. Detailed information is obtained
concerning the late-time behaviour of solutions of the Einstein equations of
Bianchi type III with collisionless matter. In addition some statements in the
literature on solutions of the Einstein equations coupled to a massive scalar
field are proved rigorously.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 14:03:17 GMT""}]","2021-10-20"
"hep-ex/0112021","Martin W. Gruenewald","The LEP Collaborations: ALEPH Collaboration, DELPHI Collaboration, L3
  Collaboration, OPAL Collaboration, the LEP Electroweak Working Group, the SLD
  Heavy Flavour and Electroweak Working Group","A Combination of Preliminary Electroweak Measurements and Constraints on
  the Standard Model","152 pages, minor changes to the title page only",,,"CERN-EP/2001-098","hep-ex",,"  This note presents a combination of published and preliminary electroweak
results from the four LEP collaborations and the SLD collaboration which were
prepared for the 2001 summer conferences. Averages from Z resonance results are
derived for hadronic and leptonic cross sections, the leptonic forward-backward
asymmetries, the tau polarisation asymmetries, the b-bbar and c-cbar partial
widths and forward-backward asymmetries and the q-qbar charge asymmetry. Above
the Z resonance, averages are derived for di-fermion cross sections and
forward-backward asymmetries, W-pair, Z-pair and single-W production cross
section, electroweak gauge boson couplings, W mass and width and W decay
branching ratios. For the first time, total and differential cross sections for
di-photon production are combined. The main changes with respect to the
experimental results presented in summer 2000 are updates to the Z-pole heavy
flavour results from SLD and LEP and to the W mass from LEP. The results are
compared with precise electroweak measurements from other experiments. Using a
new evaluation of the hadronic vacuum polarisation, the parameters of the
Standard Model are evaluated, first using the combined LEP electroweak
measurements, and then using the full set of electroweak results.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:21:37 GMT""},{""version"":""v2"",""created"":""Thu, 17 Jan 2002 11:29:44 GMT""}]","2012-08-27"
"hep-ex/0112022","Eric Thomas","HERMES Collaboration: A. Airapetian, et al","Single-spin azimuthal asymmetry in exclusive electroproduction of pi^+
  mesons","PLB accepted version, 6 pages, 4 figures, LaTex (revtex4), corrected
  typo","Phys.Lett.B535:85-92,2002","10.1016/S0370-2693(02)01780-X",,"hep-ex",,"  A single-spin asymmetry in the distribution of exclusively produced pi^+
mesons azimuthally around the virtual photon direction relative to the lepton
scattering plane has been measured for the first time in deep-inelastic
scattering of positrons off longitudinally polarized protons. Integrated over
the experimental acceptance, the sin \phi moment of the polarization asymmetry
of the cross section is measured to be -0.18 +/- 0.05 (stat.) +/- 0.02 (syst.).
The asymmetry is also studied as a function of the relevant kinematic
variables, and its magnitude is found to grow with decreasing x and increasing
-t and vanish at t -> t_min (where x is the Bjorken scaling variable and t is
the squared four-momentum transferred to the nucleon).
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:42:33 GMT""},{""version"":""v2"",""created"":""Thu, 20 Dec 2001 09:19:43 GMT""},{""version"":""v3"",""created"":""Fri, 18 Jan 2002 09:11:48 GMT""},{""version"":""v4"",""created"":""Thu, 18 Apr 2002 17:05:02 GMT""}]","2008-11-26"
"hep-lat/0112020","Masataka Okamoto","CP-PACS Collaboration : M. Okamoto, S. Aoki, R. Burkhalter, S. Ejiri,
  M. Fukugita, S. Hashimoto, K-I. Ishikawa, N. Ishizuka, Y. Iwasaki, K. Kanaya,
  T. Kaneko, Y. Kuramashi, V. Lesk, K. Nagai, M. Okawa, Y. Taniguchi, A. Ukawa,
  T. Yoshi\'e","Charmonium Spectrum from Quenched Anisotropic Lattice QCD","43 pages, 49 eps figures, revtex; minor changes, version to appear in
  Physical Review D","Phys.Rev.D65:094508,2002","10.1103/PhysRevD.65.094508","UTHEP-454, UTCCP-P-120","hep-lat hep-ph",,"  We present a detailed study of the charmonium spectrum using anisotropic
lattice QCD. We first derive a tree-level improved clover quark action on the
anisotropic lattice for arbitrary quark mass. The heavy quark mass dependences
of the improvement coefficients, i.e. the ratio of the hopping parameters
$\zeta=K_t/K_s$ and the clover coefficients $c_{s,t}$, are examined at the tree
level. We then compute the charmonium spectrum in the quenched approximation
employing $\xi = a_s/a_t = 3$ anisotropic lattices. Simulations are made with
the standard anisotropic gauge action and the anisotropic clover quark action
at four lattice spacings in the range $a_s$=0.07-0.2 fm. The clover
coefficients $c_{s,t}$ are estimated from tree-level tadpole improvement. On
the other hand, for the ratio of the hopping parameters $\zeta$, we adopt both
the tree-level tadpole-improved value and a non-perturbative one. We calculate
the spectrum of S- and P-states and their excitations. The results largely
depend on the scale input even in the continuum limit, showing a quenching
effect. When the lattice spacing is determined from the $1P-1S$ splitting, the
deviation from the experimental value is estimated to be $\sim$30% for the
S-state hyperfine splitting and $\sim$20% for the P-state fine structure. Our
results are consistent with previous results at $\xi = 2$ obtained by Chen when
the lattice spacing is determined from the Sommer scale $r_0$. We also address
the problem with the hyperfine splitting that different choices of the clover
coefficients lead to disagreeing results in the continuum limit.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 22:51:04 GMT""},{""version"":""v2"",""created"":""Wed, 6 Mar 2002 15:37:41 GMT""}]","2012-08-27"
"hep-lat/0112021","Derek Leinweber","Derek B. Leinweber (CSSM, U. Adelaide)","Quenched chiral perturbation theory for baryon form factors","Presented 12 July '01 at the Workshop on Lattice Hadron Physics,
  Cairns, Queensland, Australia","Nucl.Phys.Proc.Suppl. 109A (2002) 45-49","10.1016/S0920-5632(02)01389-0","ADP-01-56/T488","hep-lat",,"  A new intuitive method for the rapid calculation of the leading nonanalytic
behavior of hadronic observables in quenched chiral perturbation theory is
presented. After proving the technique in a consideration of baryon masses, the
quenched magnetic moments of octet baryons are addressed. The technique
provides a separation of magnetic moment contributions into full, sea, valence
and quenched valence contributions, the latter being the conventional view of
the quenched approximation. Both baryon mass and meson mass violations of
SU(3)-flavor symmetry are accounted for. A comprehensive examination of the
individual quark-sector contributions to octet baryon magnetic moments reveals
that the u-quark contribution to the proton magnetic moment provides an optimal
opportunity to directly view nonanalytic behavior associated with the quenched
meson cloud of baryons in the quenched approximation.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 03:44:53 GMT""}]","2009-11-07"
"hep-lat/0112022","Katsuya Ishiguro","Katsuya Ishiguro, Tsuneo Suzuki and Tateaki Yazawa","Effective Monopole Action at Finite Temperature in SU(2) Gluodynamics","34 pages, 23 figures","JHEP 0201 (2002) 038","10.1088/1126-6708/2002/01/038",,"hep-lat",,"  Effective monopole action at finite temperature in SU(2) gluodynamics is
studied on anisotropic lattices. Using an inverse Monte-Carlo method and the
blockspin transformation for space directions, we determine 4-dimensional
effective monopole action at finite temperature. We get an almost perfect
action in the continuum limit under the assumption that the action is composed
of two-point interactions alone. It depends on a physical scale $b_s$ and the
temperature $T$. The temperature-dependence appears with respect to the
spacelike monopole couplings in the deconfinement phase, whereas the timelike
monopole couplings do not show any appreciable temperature-dependence. The
dimensional reduction of the 4-dimensional SU(2) gluodynamics ((SU(2))$_{4D}$)
at high temperature is the 3-dimensional Georgi-Glashow model ($(GG)_{3D}$).
The latter is studied at the parameter region obtained from the dimensional red
uction. We compare the effective instanton action of $(GG)_{3D}$ with the
timelike monopole action obtained from (SU(2))$_{4D}$. We find that both agree
very well for $T \ge 2.4T_c$ at large $b$ region. The dimensional reduction
works well also for the effective action.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 10:49:30 GMT""}]","2009-11-07"
"hep-ph/0112216","Serguey Petcov","S. M. Bilenky, D. Nicolo, S. T. Petcov","Constraints on $|U_{e3}|^2$ from a Three-Neutrino Oscillation Analysis
  of the CHOOZ Data","13 pages, LATEX; 10 pages of text, 3 eps-files; the text includes 1
  table and 3 figures","Phys.Lett. B538 (2002) 77-86","10.1016/S0370-2693(02)01954-8","SISSA 63/2001/EP, TUM-HEP-427/01; December 2001","hep-ph",,"  Results of a new analysis of the CHOOZ data, performed in the framework of
three-neutrino mixing, are presented. Both the cases of normal and inverted
neutrino mass hierarchy are considered. The parameters characterizing the solar
neutrino oscillations, $\Delta m^2_{\odot}$ and $\theta_{\odot}$, are assumed
to lie in the region of the large mixing angle (LMA) MSW solution of the solar
neutrino problem. For $\Delta m^2_{\odot}$ not exceeding $10^{-4} eV^2$ the new
CHOOZ exclusion curve in the $\Delta m^2_{31} - |U_{e3}|^2$ plane practically
coincides with the exclusion curve obtained in the two-neutrino mixing case.
For $\Delta m^2_{\odot}$ bigger than or equal to $2x10^{-4} eV^2$, the
constraints of the CHOOZ data on $|U_{e3}|^2$ are more stringent than those
obtained in the two- neutrino oscillation analysis.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 11:45:44 GMT""}]","2015-06-25"
"hep-ph/0112217","Jan Olsson","J. Olsson (on behalf of the H1 and ZEUS collaborations)","QCD Studies at HERA","16 pages, 17 figures (requires amssymb and epsfig); Talk presented in
  the Intern. Conference on New Trends in High Energy Physics, 22-29.9.2001,
  Yalta, Crimea, Ukraine; To appear in the Proceedings",,,,"hep-ph",,"  Several topics from the wide field of QCD studies in Deep-inelastic $ep$
Scattering at HERA are addressed. They include QCD analyses of the inclusive
cross section with the determination of $\alpha_s$ and the proton gluon density
from the $F_2$ scaling violations, and the determination of the longitudinal
structure function $F_L$. QCD analyses of inclusive jet and dijet data are also
presented. Finally jet substructure and three-jet production are discussed.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 16:45:46 GMT""}]","2007-05-23"
"hep-ph/0112218","David Atwood","David Atwood, Amarjit Soni","Using Imprecise Tags of CP Eigenstates in B(s) and the Determination of
  the CKM Phase gamma","12 pages; In version 2, we have corrected some typos and equation 13
  as well as adding some references","Phys.Lett.B533:37-42,2002","10.1016/S0370-2693(02)01493-4","AMES-HET 01-13; BNL-HET-01/41","hep-ph",,"  We consider the possibility of studying the CP properties of various B(s)
decays at an electro-positron machine tuned to the Upsilon(5s). Since decay
modes of the B(s) with definite CP are relatively rare, we suggest that the use
of more common modes which are not pure CP eigenstates may allow the
determination of the CKM phase gamma. By studying the degree of correlation
between different decay modes at a Upsilon(5s) it is possible to determine the
degree of affinity of each decay mode to a CP eigenstate. Once this is known,
the correlation between a decay mode with a greater affinity to a particular CP
eigenstate with a mode such as D(s) + K- gives a determination of the phase
gamma.
","[{""version"":""v1"",""created"":""Sun, 16 Dec 2001 22:09:47 GMT""},{""version"":""v2"",""created"":""Fri, 21 Dec 2001 03:47:50 GMT""}]","2010-11-23"
"hep-ph/0112219","Chia-Hung Chang","Chia-Hung V. Chang and Wei-Shu Hou","B meson decays to baryons in the diquark model","9 pages, 6 figures, Revtex","Eur.Phys.J.C23:691-699,2002","10.1007/s100520200894",,"hep-ph",,"  We study B meson decays to two charmless baryons in the diquark model,
including strong and electroweak penguins as well as the tree operators. It is
shown that penguin operators can enhance $\bar{B} \to \Bb_s \bar{\Bb}$
considerably, but affect $\bar{B} \to \Bb_1 \bar{\Bb}_2$ only slightly, where
$\Bb_{(1,2)}$ and $\Bb_s$ are non-strange and strange baryons, respectively.
The $\gamma$ dependence of the decay rates due to tree-penguin interference is
illustrated. In principle, some of the $\Bb_s \bar{\Bb}$ modes could dominate
over $\Bb_1 \bar{\Bb}_2$ for $\gamma > 90^\circ$, but in general the effect is
milder than their mesonic counterparts. This is because the $O_6$ operator can
only produce vector but not scalar diquarks, while the opposite is true for
$O_1$ and $O_4$. Predictions from diquark model are compared to those from the
sum rule calculation. The decays $\bar{B} \to \Bb_s \bar{\Bb}_s$ and inclusive
baryonic decays are also discussed.
","[{""version"":""v1"",""created"":""Mon, 17 Dec 2001 04:01:30 GMT""}]","2011-09-13"
